,mc,mn,quarterbeats,quarterbeats_all_endings,duration_qb,mc_onset,mn_onset,timesig,staff,voice,duration,nominal_duration,scalar,tied,tpc,midi,name,octave,chord_id,time,player,capped,conflicting
2184,129,129,548,548,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1491,242.4517543859645,1,False,False
2185,129,129,1097/2,1097/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1492,242.66008771929785,6,False,False
2186,129,129,1097/2,1097/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1492,242.66008771929785,1,False,False
2187,129,129,549,549,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1493,242.8684210526312,6,False,False
2188,129,129,549,549,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1493,242.8684210526312,1,False,False
2189,129,129,1099/2,1099/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1494,243.0767543859645,0,False,False
2190,129,129,2199/4,2199/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1495,243.1809210526312,6,False,False
2191,129,129,2199/4,2199/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1495,243.1809210526312,1,False,False
2192,129,129,2201/4,2201/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1496,243.3892543859645,6,False,False
2193,129,129,2201/4,2201/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1496,243.3892543859645,1,False,False
2194,129,129,2203/4,2203/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1497,243.59758771929785,0,False,False
2195,129,129,551,551,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1498,243.7017543859645,6,False,False
2196,129,129,551,551,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1498,243.7017543859645,1,False,False
2197,129,129,2205/4,2205/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1499,243.8059210526312,0,False,False
2198,129,129,1103/2,1103/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1500,243.91008771929785,6,False,False
2199,129,129,1103/2,1103/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1500,243.91008771929785,1,False,False
2200,130,130,552,552,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1501,244.1184210526312,8,True,False
2201,130,130,552,552,0.5,0,0,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1501,244.1184210526312,5,False,False
2202,130,130,1105/2,1105/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1502,244.32675438596453,8,True,False
2203,130,130,1105/2,1105/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1502,244.32675438596453,5,False,False
2204,130,130,553,553,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1503,244.53508771929785,8,True,False
2205,130,130,553,553,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1503,244.53508771929785,5,False,False
2206,130,130,1107/2,1107/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1504,244.7434210526312,7,False,False
2207,130,130,2215/4,2215/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1505,244.84758771929785,8,True,False
2208,130,130,2215/4,2215/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1505,244.84758771929785,5,False,False
2209,130,130,2217/4,2217/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1506,245.0559210526312,8,True,False
2210,130,130,2217/4,2217/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1506,245.0559210526312,5,False,False
2211,130,130,2219/4,2219/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1507,245.26425438596453,7,False,False
2212,130,130,555,555,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1508,245.3684210526312,8,True,False
2213,130,130,555,555,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1508,245.3684210526312,5,False,False
2214,130,130,2221/4,2221/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1509,245.47258771929785,7,False,False
2215,130,130,1111/2,1111/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1510,245.57675438596453,8,True,False
2216,130,130,1111/2,1111/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1510,245.57675438596453,5,False,False
2217,131,131,556,556,0.5,0,0,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1511,245.78508771929788,6,False,False
2218,131,131,556,556,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1511,245.78508771929788,1,False,False
2219,131,131,1113/2,1113/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1512,245.99342105263122,6,False,False
2220,131,131,1113/2,1113/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1512,245.99342105263122,1,False,False
2221,131,131,557,557,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1513,246.20175438596453,6,False,False
2222,131,131,557,557,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1513,246.20175438596453,1,False,False
2223,131,131,1115/2,1115/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1514,246.41008771929788,0,False,False
2224,131,131,2231/4,2231/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1515,246.51425438596453,6,False,False
2225,131,131,2231/4,2231/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1515,246.51425438596453,1,False,False
2226,131,131,2233/4,2233/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1516,246.72258771929788,6,False,False
2227,131,131,2233/4,2233/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1516,246.72258771929788,1,False,False
2228,131,131,2235/4,2235/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1517,246.93092105263122,0,False,False
2229,131,131,559,559,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1518,247.03508771929788,6,False,False
2230,131,131,559,559,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1518,247.03508771929788,1,False,False
2231,131,131,2237/4,2237/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1519,247.13925438596453,0,False,False
2232,131,131,1119/2,1119/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1520,247.24342105263122,6,False,False
2233,131,131,1119/2,1119/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1520,247.24342105263122,1,False,False
2234,132,132,560,560,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1521,247.45175438596456,8,True,False
2235,132,132,560,560,0.5,0,0,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1521,247.45175438596456,5,False,False
2236,132,132,1121/2,1121/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1522,247.6600877192979,8,True,False
2237,132,132,1121/2,1121/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1522,247.6600877192979,5,False,False
2238,132,132,561,561,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1523,247.86842105263122,8,True,False
2239,132,132,561,561,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1523,247.86842105263122,5,False,False
2240,132,132,1123/2,1123/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1524,248.07675438596456,7,False,False
2241,132,132,2247/4,2247/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1525,248.18092105263122,8,True,False
2242,132,132,2247/4,2247/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1525,248.18092105263122,5,False,False
2243,132,132,2249/4,2249/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1526,248.38925438596456,8,True,False
2244,132,132,2249/4,2249/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1526,248.38925438596456,5,False,False
2245,132,132,2251/4,2251/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1527,248.5975877192979,7,False,False
2246,132,132,563,563,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1528,248.70175438596456,8,True,False
2247,132,132,563,563,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1528,248.70175438596456,5,False,False
2248,132,132,2253/4,2253/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1529,248.80592105263122,7,False,False
2249,132,132,1127/2,1127/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1530,248.9100877192979,8,True,False
2250,132,132,1127/2,1127/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1530,248.9100877192979,5,False,False
2251,133,133,564,564,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,2,38,D2,2,1541,249.11842105263125,-1,False,True
2252,133,133,564,564,0.5,0,0,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1531,249.11842105263125,6,False,False
2253,133,133,564,564,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1531,249.11842105263125,1,False,False
2254,133,133,1129/2,1129/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1532,249.3267543859646,6,False,False
2255,133,133,1129/2,1129/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1532,249.3267543859646,1,False,False
2256,133,133,2259/4,2259/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,3,45,A2,2,1542,249.43092105263125,6,True,False
2257,133,133,565,565,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1533,249.5350877192979,6,False,False
2258,133,133,565,565,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1533,249.5350877192979,1,False,False
2259,133,133,1131/2,1131/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1543,249.74342105263125,0,False,False
2260,133,133,1131/2,1131/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1534,249.74342105263125,0,False,False
2261,133,133,2263/4,2263/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1535,249.8475877192979,6,False,False
2262,133,133,2263/4,2263/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1535,249.8475877192979,1,False,False
2263,133,133,2265/4,2265/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1536,250.05592105263125,6,False,False
2264,133,133,2265/4,2265/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1536,250.05592105263125,1,False,False
2265,133,133,1133/2,1133/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1544,250.1600877192979,6,True,False
2266,133,133,2267/4,2267/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1537,250.2642543859646,0,False,False
2267,133,133,567,567,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1545,250.36842105263125,0,False,False
2268,133,133,567,567,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1538,250.36842105263125,6,False,False
2269,133,133,567,567,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1538,250.36842105263125,1,False,False
2270,133,133,2269/4,2269/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1539,250.4725877192979,0,False,False
2271,133,133,1135/2,1135/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1546,250.5767543859646,6,True,False
2272,133,133,1135/2,1135/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1540,250.5767543859646,6,False,False
2273,133,133,1135/2,1135/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1540,250.5767543859646,1,False,False
2274,134,134,568,568,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,36,C2,2,1557,250.78508771929793,7,True,False
2275,134,134,568,568,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1547,250.78508771929793,8,True,False
2276,134,134,568,568,0.5,0,0,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1547,250.78508771929793,5,False,False
2277,134,134,1137/2,1137/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1548,250.99342105263128,8,True,False
2278,134,134,1137/2,1137/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1548,250.99342105263128,5,False,False
2279,134,134,2275/4,2275/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,1,43,G2,2,1558,251.09758771929793,4,True,False
2280,134,134,569,569,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1549,251.2017543859646,8,True,False
2281,134,134,569,569,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1549,251.2017543859646,5,False,False
2282,134,134,1139/2,1139/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,1559,251.41008771929793,8,False,False
2283,134,134,1139/2,1139/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1550,251.41008771929793,7,False,False
2284,134,134,2279/4,2279/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1551,251.5142543859646,8,True,False
2285,134,134,2279/4,2279/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1551,251.5142543859646,5,False,False
2286,134,134,2281/4,2281/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1552,251.72258771929793,8,True,False
2287,134,134,2281/4,2281/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1552,251.72258771929793,5,False,False
2288,134,134,1141/2,1141/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1560,251.8267543859646,4,True,False
2289,134,134,2283/4,2283/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1553,251.93092105263128,7,False,False
2290,134,134,571,571,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,0,48,C3,3,1561,252.03508771929793,8,False,False
2291,134,134,571,571,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1554,252.03508771929793,8,True,False
2292,134,134,571,571,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1554,252.03508771929793,5,False,False
2293,134,134,2285/4,2285/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1555,252.1392543859646,7,False,False
2294,134,134,1143/2,1143/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1562,252.24342105263128,4,True,False
2295,134,134,1143/2,1143/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1556,252.24342105263128,8,True,False
2296,134,134,1143/2,1143/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1556,252.24342105263128,5,False,False
2297,135,135,572,572,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,2,38,D2,2,1573,252.45175438596462,-1,False,True
2298,135,135,572,572,0.5,0,0,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1563,252.45175438596462,6,False,False
2299,135,135,572,572,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1563,252.45175438596462,1,False,False
2300,135,135,1145/2,1145/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1564,252.66008771929796,6,False,False
2301,135,135,1145/2,1145/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1564,252.66008771929796,1,False,False
2302,135,135,2291/4,2291/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,3,45,A2,2,1574,252.76425438596462,6,True,False
2303,135,135,573,573,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1565,252.86842105263128,6,False,False
2304,135,135,573,573,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1565,252.86842105263128,1,False,False
2305,135,135,1147/2,1147/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1575,253.07675438596462,0,False,False
2306,135,135,1147/2,1147/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1566,253.07675438596462,0,False,False
2307,135,135,2295/4,2295/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1567,253.18092105263128,6,False,False
2308,135,135,2295/4,2295/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1567,253.18092105263128,1,False,False
2309,135,135,2297/4,2297/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1568,253.38925438596462,6,False,False
2310,135,135,2297/4,2297/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1568,253.38925438596462,1,False,False
2311,135,135,1149/2,1149/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1576,253.49342105263128,6,True,False
2312,135,135,2299/4,2299/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1569,253.59758771929796,0,False,False
2313,135,135,575,575,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1577,253.70175438596462,0,False,False
2314,135,135,575,575,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1570,253.70175438596462,6,False,False
2315,135,135,575,575,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1570,253.70175438596462,1,False,False
2316,135,135,2301/4,2301/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1571,253.80592105263128,0,False,False
2317,135,135,1151/2,1151/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1578,253.91008771929796,6,True,False
2318,135,135,1151/2,1151/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1572,253.91008771929796,6,False,False
2319,135,135,1151/2,1151/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1572,253.91008771929796,1,False,False
2320,136,136,576,576,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,36,C2,2,1589,254.1184210526313,7,True,False
2321,136,136,576,576,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1579,254.1184210526313,8,True,False
2322,136,136,576,576,0.5,0,0,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1579,254.1184210526313,5,False,False
2323,136,136,1153/2,1153/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1580,254.32675438596465,8,True,False
2324,136,136,1153/2,1153/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1580,254.32675438596465,5,False,False
2325,136,136,2307/4,2307/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,1,43,G2,2,1590,254.4309210526313,4,True,False
2326,136,136,577,577,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1581,254.53508771929796,8,True,False
2327,136,136,577,577,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1581,254.53508771929796,5,False,False
2328,136,136,1155/2,1155/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,1591,254.7434210526313,8,False,False
2329,136,136,1155/2,1155/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1582,254.7434210526313,7,False,False
2330,136,136,2311/4,2311/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1583,254.84758771929796,8,True,False
2331,136,136,2311/4,2311/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1583,254.84758771929796,5,False,False
2332,136,136,2313/4,2313/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1584,255.0559210526313,8,True,False
2333,136,136,2313/4,2313/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1584,255.0559210526313,5,False,False
2334,136,136,1157/2,1157/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1592,255.16008771929796,4,True,False
2335,136,136,2315/4,2315/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1585,255.26425438596465,7,False,False
2336,136,136,579,579,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,0,48,C3,3,1593,255.3684210526313,8,False,False
2337,136,136,579,579,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1586,255.3684210526313,8,True,False
2338,136,136,579,579,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1586,255.3684210526313,5,False,False
2339,136,136,2317/4,2317/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1587,255.47258771929796,7,False,False
2340,136,136,1159/2,1159/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1594,255.57675438596465,4,True,False
2341,136,136,1159/2,1159/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1588,255.57675438596465,8,True,False
2342,136,136,1159/2,1159/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1588,255.57675438596465,5,False,False
2343,137,137,580,580,0.25,0,0,4/4,2,1,1/16,1/16,1,,4,52,E3,3,1602,255.785087719298,-1,False,True
2344,137,137,580,580,0.25,0,0,4/4,1,1,1/16,1/16,1,,4,64,E4,4,1595,255.785087719298,2,True,False
2345,137,137,580,580,0.25,0,0,4/4,1,1,1/16,1/16,1,,4,76,E5,5,1595,255.785087719298,1,False,False
2346,137,137,2321/4,2321/4,0.5,1/16,1/16,4/4,2,1,1/8,1/8,1,,4,52,E3,3,1603,255.88925438596465,-1,False,True
2347,137,137,2321/4,2321/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,4,64,E4,4,1596,255.88925438596465,2,True,False
2348,137,137,2321/4,2321/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,4,76,E5,5,1596,255.88925438596465,1,False,False
2349,137,137,2323/4,2323/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,1604,256.097587719298,6,False,False
2350,137,137,2323/4,2323/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,4,64,E4,4,1597,256.097587719298,2,True,False
2351,137,137,2323/4,2323/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,4,76,E5,5,1597,256.097587719298,1,False,False
2352,137,137,2325/4,2325/4,0.25,5/16,5/16,4/4,2,1,1/16,1/16,1,,0,48,C3,3,1605,256.30592105263133,8,False,False
2353,137,137,2325/4,2325/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1598,256.30592105263133,7,False,False
2354,137,137,2325/4,2325/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1598,256.30592105263133,1,False,False
2355,137,137,1163/2,1163/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,4,52,E3,3,1606,256.410087719298,6,False,False
2356,137,137,1163/2,1163/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,4,64,E4,4,1599,256.410087719298,2,True,False
2357,137,137,1163/2,1163/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,4,76,E5,5,1599,256.410087719298,1,False,False
2358,137,137,582,582,1.0,1/2,1/2,4/4,2,1,1/4,1/4,1,,1,55,G3,3,1607,256.61842105263133,5,False,False
2359,137,137,582,582,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,1,67,G4,4,1600,256.61842105263133,8,True,False
2360,137,137,582,582,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,1,79,G5,5,1600,256.61842105263133,3,False,False
2361,137,137,583,583,1.0,3/4,3/4,4/4,2,1,1/4,1/4,1,,1,43,G2,2,1608,257.035087719298,4,True,False
2362,137,137,583,583,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,1,55,G3,3,1601,257.035087719298,5,False,False
2363,137,137,583,583,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,1,67,G4,4,1601,257.035087719298,8,True,False
2364,138,138,584,584,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,2,38,D2,2,1619,257.4517543859647,-1,False,True
2365,138,138,584,584,0.5,0,0,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1609,257.4517543859647,6,False,False
2366,138,138,584,584,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1609,257.4517543859647,1,False,False
2367,138,138,1169/2,1169/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1610,257.660087719298,6,False,False
2368,138,138,1169/2,1169/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1610,257.660087719298,1,False,False
2369,138,138,2339/4,2339/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,3,45,A2,2,1620,257.7642543859647,-1,False,True
2370,138,138,585,585,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1611,257.8684210526314,6,False,False
2371,138,138,585,585,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1611,257.8684210526314,1,False,False
2372,138,138,1171/2,1171/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1621,258.0767543859647,0,False,False
2373,138,138,1171/2,1171/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1612,258.0767543859647,0,False,False
2374,138,138,2343/4,2343/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1613,258.1809210526314,6,False,False
2375,138,138,2343/4,2343/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1613,258.1809210526314,1,False,False
2376,138,138,2345/4,2345/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1614,258.3892543859647,6,False,False
2377,138,138,2345/4,2345/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1614,258.3892543859647,1,False,False
